"gender","ethnicity","star1","math1","lunch1","school1","experience1","schoolid1"
1,0,3,529,1,2,6,51
1,1,3,502,0,3,16,7
1,0,1,542,0,2,0,23
0,1,1,507,0,3,11,55
0,1,2,538,0,3,6,50
1,1,3,500,1,3,6,35
1,1,3,578,1,3,11,73
1,1,3,481,1,3,16,69
1,1,3,523,1,3,18,77
1,0,3,507,1,2,19,21
0,0,2,500,1,3,6,50
0,1,2,592,0,3,12,72
1,1,2,545,1,3,5,12
1,0,3,535,1,3,9,7
1,1,1,520,0,3,7,67
1,0,1,456,1,1,2,16
1,0,3,479,1,1,27,22
0,0,1,505,1,2,1,52
0,1,3,474,1,3,31,71
1,1,2,592,1,3,8,63
1,1,1,557,0,3,21,63
1,1,3,461,0,3,31,71
1,1,3,523,0,3,11,57
0,1,3,486,1,4,0,48
1,1,2,557,0,3,7,64
0,0,1,526,1,1,14,53
1,1,1,500,1,4,11,60
1,0,3,535,1,3,16,7
1,1,2,481,0,3,6,71
0,0,3,490,1,1,10,32
0,1,3,512,0,2,9,25
1,1,1,532,1,3,0,5
1,1,1,490,0,3,7,67
1,1,3,515,1,3,11,49
0,1,3,502,1,3,11,49
1,1,2,488,1,3,1,38
0,0,1,463,1,1,2,16
0,1,1,601,0,2,3,54
1,1,2,502,1,3,11,35
1,0,1,468,1,1,15,19
1,1,2,497,1,3,7,68
0,0,1,523,1,2,5,17
0,1,3,557,0,3,12,80
0,0,1,493,0,2,2,24
1,1,1,578,1,2,5,36
1,0,2,507,1,3,18,7
1,1,3,532,0,3,8,66
0,0,1,529,1,3,13,7
0,0,2,523,1,2,9,51
0,1,1,484,1,3,12,39
1,1,3,510,0,3,20,65
1,1,3,542,0,3,9,68
1,1,3,584,0,3,2,39
1,1,1,495,1,3,7,50
0,1,3,479,0,4,12,59
0,1,3,653,0,3,13,74
0,1,2,627,0,3,3,73
1,1,1,481,1,3,13,77
0,1,1,545,1,3,8,72
0,0,3,449,1,1,35,30
0,0,2,512,1,1,1,45
0,1,3,572,0,3,6,71
1,0,3,486,1,1,35,30
0,0,3,490,1,2,19,21
1,1,3,510,1,3,9,68
0,1,1,549,1,3,12,66
1,0,1,500,1,1,0,32
1,1,1,572,0,3,13,78
0,0,3,562,0,4,11,37
1,1,1,479,1,3,8,72
1,0,1,456,1,1,5,16
1,0,1,532,1,1,0,45
1,1,1,545,1,3,3,56
1,1,3,553,0,2,2,51
1,1,1,627,0,3,16,11
0,1,2,532,1,3,1,38
0,0,2,515,1,1,4,33
0,0,1,408,1,1,1,28
1,1,2,535,0,3,15,79
0,1,2,612,0,3,21,56
0,1,3,510,0,3,6,71
0,1,2,512,0,3,14,75
0,1,3,545,1,3,39,12
0,1,3,532,1,3,9,68
1,0,2,470,1,1,6,15
0,1,1,507,1,3,9,8
1,0,1,529,1,1,5,27
1,1,1,545,1,4,20,9
0,1,3,592,0,2,13,52
1,0,3,512,1,1,17,14
0,1,1,470,1,2,23,21
1,1,2,612,1,3,13,69
1,0,1,451,1,2,7,44
0,0,3,488,1,2,19,21
0,1,3,497,1,3,18,75
1,1,3,500,0,3,8,5
0,0,3,507,1,3,13,70
0,0,3,549,1,1,24,27
1,0,1,538,1,1,0,45
0,1,1,515,1,3,16,75
1,1,1,553,0,3,11,55
1,1,1,545,0,2,19,46
1,1,2,676,0,3,7,63
1,1,2,477,1,1,2,53
0,0,3,549,0,2,2,20
1,1,1,578,1,3,11,11
1,0,2,507,1,1,36,53
1,1,3,538,1,3,31,71
1,1,1,538,0,3,8,13
1,1,1,497,0,3,13,77
1,1,1,562,0,3,2,80
1,0,1,502,0,2,11,20
0,1,1,584,0,3,0,70
0,1,1,542,1,3,13,78
1,1,3,520,0,3,18,75
1,1,2,526,1,2,13,52
1,0,1,578,1,2,25,23
0,1,3,507,1,4,11,37
1,1,2,578,0,3,16,79
0,1,3,553,0,3,18,75
1,1,1,532,0,3,32,12
0,0,2,578,1,1,36,53
1,0,3,493,0,2,20,17
1,1,2,505,1,3,11,55
1,0,1,433,1,2,2,52
1,0,2,529,1,1,26,33
1,1,1,592,0,2,18,36
0,1,1,592,0,2,2,52
1,1,2,535,1,1,36,53
0,0,2,549,0,1,8,28
1,0,2,490,1,2,16,17
1,1,1,518,0,3,8,65
0,0,2,535,1,1,1,45
0,0,1,479,1,1,2,30
0,1,2,507,1,2,9,4
1,1,2,562,0,4,18,9
1,1,2,532,0,3,6,50
1,0,3,490,1,1,6,22
0,0,1,433,0,1,1,28
0,0,1,474,1,1,2,30
0,1,3,562,0,3,2,47
1,1,1,542,0,3,12,66
1,0,1,567,1,1,5,29
0,1,2,592,0,3,13,35
0,1,1,493,0,2,5,17
0,1,1,523,0,3,0,77
0,0,1,493,1,1,37,31
0,0,3,584,1,1,24,27
0,1,2,676,0,2,13,52
0,1,1,535,1,2,3,54
0,1,3,486,0,3,11,57
0,0,3,497,1,1,33,16
0,0,3,479,0,2,20,17
0,1,1,584,1,4,3,10
0,1,2,549,0,3,0,47
1,0,3,526,0,1,5,28
0,1,2,545,0,3,21,56
1,1,3,535,0,2,6,58
1,1,3,627,0,3,18,75
1,1,3,612,1,3,11,73
0,0,1,518,1,1,32,33
1,1,3,549,1,3,39,12
0,0,1,451,1,1,2,28
0,1,3,601,0,2,13,52
0,1,2,592,0,3,8,80
0,1,1,572,0,3,11,11
1,1,2,627,0,2,20,41
1,1,1,526,0,3,10,62
0,1,3,526,1,3,23,74
1,1,1,497,0,3,23,3
1,1,1,545,1,3,19,64
0,1,1,472,0,2,5,17
0,0,1,436,1,1,1,22
0,0,3,510,1,1,10,32
1,1,3,553,1,3,13,70
0,1,1,505,0,4,8,59
1,0,2,484,1,1,4,32
1,1,2,601,1,3,7,72
0,0,2,456,1,1,21,26
0,1,1,523,1,3,5,75
0,1,1,529,0,1,14,53
0,1,2,549,0,3,11,55
0,1,3,493,0,3,17,70
0,1,3,627,0,3,23,74
0,1,3,653,0,2,1,61
0,1,2,592,0,3,12,72
1,1,3,549,0,2,20,17
0,1,3,474,0,3,4,66
1,0,1,553,1,3,1,68
0,1,1,526,0,3,7,50
0,0,1,502,1,2,33,21
1,0,2,545,1,1,26,33
0,0,3,520,1,1,24,27
0,0,2,481,1,3,1,68
0,0,2,584,1,1,13,19
0,1,2,627,1,4,16,48
0,1,2,545,1,3,13,65
0,1,2,502,1,3,15,57
0,0,3,479,1,1,6,22
1,1,1,515,0,3,19,64
1,1,3,512,1,3,5,40
0,1,3,592,0,3,11,73
1,1,3,446,1,4,7,2
0,1,2,557,0,3,14,75
1,0,1,512,1,1,37,31
1,1,1,562,0,2,18,41
1,1,1,572,0,3,13,77
1,1,1,490,0,3,0,66
1,1,1,578,1,3,4,71
0,1,2,500,1,3,6,8
0,0,2,553,0,2,3,20
1,1,3,526,0,3,21,79
1,1,3,474,0,2,29,4
1,1,2,510,0,2,4,21
0,1,3,512,1,3,14,72
1,0,3,518,1,1,1,45
0,1,1,532,1,3,13,73
0,1,1,481,0,3,4,71
0,1,3,545,0,3,15,34
0,1,3,505,0,3,13,70
0,1,1,567,0,3,21,63
1,1,1,553,1,3,1,40
0,1,3,507,1,3,9,3
1,1,3,592,1,4,10,9
1,1,1,557,0,2,0,58
1,0,2,520,1,1,6,15
0,1,1,532,0,2,1,52
0,0,3,474,1,2,4,51
1,1,3,477,0,4,12,59
1,1,1,488,0,3,0,77
1,0,1,567,1,3,9,74
0,1,1,535,1,3,10,62
0,1,3,472,0,3,31,71
0,1,3,612,1,3,2,39
0,0,1,465,1,1,3,19
0,1,3,584,1,3,20,3
0,0,1,553,1,1,5,16
0,1,3,510,0,3,18,38
1,0,1,567,1,2,7,51
0,0,3,495,1,1,27,19
0,1,3,553,0,4,14,10
0,1,3,572,0,2,1,61
1,1,1,578,1,3,19,64
1,1,3,549,0,2,13,52
1,0,1,479,1,1,1,28
1,0,3,472,1,1,24,22
0,1,2,532,0,3,12,62
0,1,3,572,0,3,12,80
0,1,2,532,0,3,7,64
0,0,1,515,0,4,20,9
1,1,3,562,0,2,18,43
0,1,1,479,1,4,5,2
0,0,1,512,1,1,3,19
0,1,3,441,1,3,39,12
0,0,2,535,1,1,4,33
0,0,1,627,1,3,9,74
0,1,1,572,0,3,1,68
0,1,2,526,0,3,13,65
1,1,2,572,1,3,19,39
0,1,2,490,0,3,10,67
1,0,2,578,0,2,12,23
0,1,3,612,1,3,23,34
0,1,2,627,0,3,4,47
0,0,1,523,1,3,5,56
1,1,2,545,0,3,8,80
0,1,2,529,0,3,3,78
0,0,2,486,1,2,21,25
1,0,1,468,0,1,27,27
1,0,3,500,1,1,5,28
1,0,3,439,1,1,7,33
1,0,3,545,1,1,1,45
0,1,2,430,1,4,15,10
0,1,1,567,0,4,11,9
0,1,2,578,0,4,5,59
0,1,2,572,1,3,15,39
0,0,3,553,1,1,3,27
1,0,3,441,1,1,27,19
1,1,3,505,1,3,6,71
0,0,3,510,1,1,36,33
1,0,3,553,1,1,1,45
1,1,3,497,1,3,8,62
0,0,1,502,1,2,13,51
0,1,2,557,0,3,15,57
0,1,3,512,1,4,7,2
1,1,3,507,0,2,11,36
1,0,1,468,1,1,14,31
1,1,1,510,1,3,1,40
0,1,3,500,1,3,5,40
0,0,2,520,1,2,32,20
1,1,3,578,1,3,10,1
0,0,3,470,1,1,35,30
0,0,2,510,1,1,3,22
0,1,3,549,0,3,6,71
0,1,3,515,0,2,3,41
1,1,2,518,0,2,9,51
1,1,1,510,1,3,13,73
0,1,1,523,0,3,0,77
0,1,1,538,0,3,23,3
1,0,1,529,1,2,2,23
1,1,1,553,0,4,17,48
1,1,2,526,1,2,21,25
1,1,1,529,0,3,13,73
1,0,1,465,1,1,0,32
0,1,1,502,0,3,16,75
0,0,2,535,1,1,25,16
1,0,1,488,1,1,14,53
1,0,2,538,0,1,26,33
1,1,3,507,0,3,20,65
1,1,2,484,1,3,15,79
1,0,3,493,1,2,2,20
0,1,2,627,0,3,3,73
0,1,3,488,0,3,11,57
0,0,1,468,1,3,5,56
1,1,2,553,0,2,6,58
0,1,1,549,1,3,13,77
1,1,2,549,1,3,12,62
1,1,2,584,0,3,13,49
0,1,1,557,1,3,7,67
1,1,1,557,0,2,0,58
0,0,3,486,1,1,27,22
1,0,3,486,1,1,10,32
